"DT_GERACAO";"HH_GERACAO";"AA_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"TP_PRESTACAO_CONTAS";"DT_PRESTACAO_CONTAS";"SQ_PRESTADOR_CONTAS";"SG_UF";"DS_TIPO_DOCUMENTO";"NR_DOCUMENTO";"CD_FONTE_DESPESA";"DS_FONTE_DESPESA";"CD_ORIGEM_DESPESA";"DS_ORIGEM_DESPESA";"CD_NATUREZA_DESPESA";"DS_NATUREZA_DESPESA";"CD_ESPECIE_RECURSO";"DS_ESPECIE_RECURSO";"SQ_DESPESA";"SQ_PARCELAMENTO_DESPESA";"DT_PAGTO_DESPESA";"DS_DESPESA";"VR_PAGTO_DESPESA"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"07/04/2025";4868542038;"PE";"Nota Fiscal";"11601184002105";0;"Fundo Partidário";20100000;"Combustíveis e lubrificantes";1;"Financeiro";19;"PIX";72132167;54486451;"23/08/2024";"CONSUMO DE COMBUSTIVEL CONF NOTA FISCAL";"179,91"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"07/04/2025";4868542038;"PE";"Nota Fiscal";"11601184002105";0;"Fundo Partidário";20100000;"Combustíveis e lubrificantes";1;"Financeiro";19;"PIX";72132229;54486491;"23/09/2024";"DESPESAS COM COMBUSTÍVEL";"138,43"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"07/04/2025";4868542038;"PE";"Nota Fiscal";"91302";0;"Fundo Partidário";20100000;"Combustíveis e lubrificantes";1;"Financeiro";1;"Transferência eletrônica";72132132;54486495;"13/09/2024";"DESPESAS COM COMBUSTÍVEL";"228,58"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"07/04/2025";4868542038;"PE";"Nota Fiscal";"02289819000146";0;"Fundo Partidário";20100000;"Combustíveis e lubrificantes";1;"Financeiro";19;"PIX";72132210;54486508;"24/10/2024";"DESPESAS COM COMBUSTÍVEL";"2706,02"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"07/04/2025";4868542038;"PE";"Nota Fiscal";"101102";0;"Fundo Partidário";20100000;"Combustíveis e lubrificantes";1;"Financeiro";6;"Boleto de cobrança";72132241;54486513;"11/10/2024";"DESPESAS COM COMBUSTÍVEL";"144,37"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"07/04/2025";4868542038;"PE";"Nota Fiscal";"101106";0;"Fundo Partidário";20100000;"Combustíveis e lubrificantes";1;"Financeiro";6;"Boleto de cobrança";72132213;54486517;"11/10/2024";"DESPESAS COM COMBUSTÍVEL";"175,20"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"18/10/2024";4868535331;"PE";"Outro";"001";1;"Outros Recursos";20360001;"Serviços advocatícios";1;"Financeiro";19;"PIX";62506488;45394412;"28/09/2024";"SERVIÇOS ADVOCATÍCIOS PARA CAMPANHA ELEITORAL";"2400,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"21/10/2024";4868556302;"PE";"Outro";"100401";1;"Outros Recursos";20360001;"Serviços advocatícios";1;"Financeiro";19;"PIX";62886464;45734758;"04/10/2024";"PRESTAÇÃO DE SERVIÇOS ADVOCATÍCIOS";"1500,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"06/11/2024";4974546994;"PE";"Nota Fiscal";"100701";0;"Fundo Partidário";20140000;"Publicidade por materiais impressos";1;"Financeiro";19;"PIX";68834409;51313234;"07/10/2024";"ADESISIVOS 32X12CM";"110,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"06/11/2024";4974546994;"PE";"Nota Fiscal";"91801";0;"Fundo Partidário";20140000;"Publicidade por materiais impressos";1;"Financeiro";19;"PIX";68834408;51313251;"18/09/2024";"ADESIVOS 15X15 | ADESIVOS 30X10CM | ADESIVOS 30X30 | BANDEIRAS 100X70CM | PERFURADOS | PRAGUINHAS 7X7CM | SANTINHOS 7X10CM";"2000,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"06/11/2024";4974546994;"PE";"Nota Fiscal";"92302";0;"Fundo Partidário";20140000;"Publicidade por materiais impressos";1;"Financeiro";19;"PIX";68834408;51313252;"23/09/2024";"ADESIVOS 15X15 | ADESIVOS 30X10CM | ADESIVOS 30X30 | BANDEIRAS 100X70CM | PERFURADOS | PRAGUINHAS 7X7CM | SANTINHOS 7X10CM";"4000,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"06/11/2024";4974546994;"PE";"Nota Fiscal";"92501";0;"Fundo Partidário";20140000;"Publicidade por materiais impressos";1;"Financeiro";19;"PIX";68834408;51313253;"25/09/2024";"ADESIVOS 15X15 | ADESIVOS 30X10CM | ADESIVOS 30X30 | BANDEIRAS 100X70CM | PERFURADOS | PRAGUINHAS 7X7CM | SANTINHOS 7X10CM";"363,85"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"06/11/2024";4974546994;"PE";"Nota Fiscal";"91701";0;"Fundo Partidário";20140000;"Publicidade por materiais impressos";1;"Financeiro";19;"PIX";68834408;51313250;"17/09/2024";"ADESIVOS 15X15 | ADESIVOS 30X10CM | ADESIVOS 30X30 | BANDEIRAS 100X70CM | PERFURADOS | PRAGUINHAS 7X7CM | SANTINHOS 7X10CM";"3000,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"06/11/2024";4974546994;"PE";"Nota Fiscal";"92002";0;"Fundo Partidário";20140000;"Publicidade por materiais impressos";1;"Financeiro";19;"PIX";68834396;51313254;"20/09/2024";"ADESIVOS 15X15 | ADESIVOS 30X10CM | ADESIVOS 30X30 | BANDEIRAS 100X70CM | PERFURADOS | PRAGUINHAS 7X7CM | SANTINHOS 7X10CM";"2500,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"06/11/2024";4974546994;"PE";"Nota Fiscal";"92401";0;"Fundo Partidário";20140000;"Publicidade por materiais impressos";1;"Financeiro";19;"PIX";68834396;51313255;"24/09/2024";"ADESIVOS 15X15 | ADESIVOS 30X10CM | ADESIVOS 30X30 | BANDEIRAS 100X70CM | PERFURADOS | PRAGUINHAS 7X7CM | SANTINHOS 7X10CM";"5000,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"06/11/2024";4974546994;"PE";"Nota Fiscal";"92501";0;"Fundo Partidário";20140000;"Publicidade por materiais impressos";1;"Financeiro";19;"PIX";68834396;51313256;"25/09/2024";"ADESIVOS 15X15 | ADESIVOS 30X10CM | ADESIVOS 30X30 | BANDEIRAS 100X70CM | PERFURADOS | PRAGUINHAS 7X7CM | SANTINHOS 7X10CM";"1863,85"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"27/05/2025";4896048047;"PE";"#NULO";"91303";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";19;"PIX";72496428;54875334;"13/09/2024";"#NULO";"5400,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"27/05/2025";4896048047;"PE";"#NULO";"610232000044894";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";72499218;54875351;"11/09/2024";"#NULO";"2600,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"01/12/2024";4868546737;"PE";"#NULO";"610934000095965";1;"Outros Recursos";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";70980669;53377200;"09/10/2024";"#NULO";"3870,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"27/05/2025";4896048047;"PE";"#NULO";"610582000049791";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";72496414;54875261;"09/09/2024";"#NULO";"4400,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"17/06/2025";4868542060;"PE";"#NULO";"5538020001014423";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";72629884;55027490;"21/08/2024";"#NULO";"26664,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"27/05/2025";4896048047;"PE";"#NULO";"610963000133376";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";72499399;54875269;"09/09/2024";"#NULO";"5700,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"17/06/2025";4868542060;"PE";"#NULO";"552229000017687";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";72629967;55028671;"11/09/2024";"#NULO";"1000,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"17/06/2025";4868542060;"PE";"#NULO";"551264000032654";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";72629955;55028586;"10/09/2024";"#NULO";"3000,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"27/05/2025";4896048047;"PE";"#NULO";"610115000048584";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";72496420;54875296;"11/09/2024";"#NULO";"2900,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"17/06/2025";4868542060;"PE";"#NULO";"551138000051999";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";72630272;55028400;"06/09/2024";"#NULO";"6000,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"23/05/2025";4868209022;"PE";"Outro";"551153000021254";1;"Outros Recursos";20600000;"Cessão ou locação de veículos";1;"Financeiro";1;"Transferência eletrônica";72488523;54885926;"28/08/2024";"LOCAÇÃO DE VEÍCULO PARA CONVENÇÃO DO PSDB";"100,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"23/05/2025";4868209022;"PE";"Outro";"83002";1;"Outros Recursos";20600000;"Cessão ou locação de veículos";1;"Financeiro";1;"Transferência eletrônica";72488563;54885928;"30/08/2024";"LOCAÇÃO DE VEÍCULO PARA CONVENÇÃO DO PSDB";"100,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"23/05/2025";4868209022;"PE";"Outro";"551153000003364";1;"Outros Recursos";20600000;"Cessão ou locação de veículos";1;"Financeiro";1;"Transferência eletrônica";72488532;54885931;"28/08/2024";"LOCAÇÃO DE VEÍCULO PARA CONVENÇÃO DO PSDB";"100,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"23/05/2025";4868209022;"PE";"Outro";"82803";1;"Outros Recursos";20600000;"Cessão ou locação de veículos";1;"Financeiro";19;"PIX";72488524;54885932;"28/08/2024";"LOCAÇÃO DE VEÍCULO PARA CONVENÇÃO DO PSDB";"100,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"23/05/2025";4868209022;"PE";"Outro";"551153000111726";1;"Outros Recursos";20600000;"Cessão ou locação de veículos";1;"Financeiro";1;"Transferência eletrônica";72488555;54885949;"20/09/2024";"LOCAÇÃO DE VEÍCULO PARA EVENTO DIA 25/08";"100,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"23/05/2025";4868209022;"PE";"Outro";"92004";1;"Outros Recursos";20600000;"Cessão ou locação de veículos";1;"Financeiro";1;"Transferência eletrônica";72488511;54885953;"20/09/2024";"LOCAÇÃO DE VEÍCULO PARA EVENTO DIA 25/08";"100,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"23/05/2025";4868209022;"PE";"Outro";"551153510106739";1;"Outros Recursos";20600000;"Cessão ou locação de veículos";1;"Financeiro";1;"Transferência eletrônica";72488556;54885954;"20/09/2024";"LOCAÇÃO DE VEÍCULO PARA EVENTO DIA 25/08";"100,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"23/05/2025";4868209022;"PE";"Outro";"551153000020921";1;"Outros Recursos";20600000;"Cessão ou locação de veículos";1;"Financeiro";1;"Transferência eletrônica";72488535;54885961;"20/09/2024";"LOCAÇÃO DE VEÍCULO PARA EVENTO DIA 25/08";"100,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"23/05/2025";4868209022;"PE";"Outro";"551153000111744";1;"Outros Recursos";20600000;"Cessão ou locação de veículos";1;"Financeiro";1;"Transferência eletrônica";72488560;54885979;"20/09/2024";"LOCAÇÃO DE VEÍCULO PARA EVENTOS DE CAMPANHA";"100,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"17/06/2025";4868542060;"PE";"Nota Fiscal";"83001";2;"Fundo Especial de Financiamento de Campanha";20150000;"Alimentação";1;"Financeiro";1;"Transferência eletrônica";72630225;55027579;"30/08/2024";"FORNECIMENTO DE ALIMENTAÇÃO PARA EQUIPE TECNICA";"7771,50"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"17/06/2025";4868542060;"PE";"Nota Fiscal";"90602";2;"Fundo Especial de Financiamento de Campanha";20140000;"Publicidade por materiais impressos";1;"Financeiro";1;"Transferência eletrônica";72629949;55028527;"06/09/2024";"30.000.00 ADESIVO DE CARRO 30X10 VOTE 13";"15000,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"17/06/2025";4868542060;"PE";"Nota Fiscal";"90601";2;"Fundo Especial de Financiamento de Campanha";20140000;"Publicidade por materiais impressos";1;"Financeiro";1;"Transferência eletrônica";72629949;55028528;"06/09/2024";"30.000.00 ADESIVO DE CARRO 30X10 VOTE 13";"15000,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"17/06/2025";4868542060;"PE";"Nota Fiscal";"91302";2;"Fundo Especial de Financiamento de Campanha";20140000;"Publicidade por materiais impressos";1;"Financeiro";1;"Transferência eletrônica";72629734;55028630;"13/09/2024";"CONFECÇÃO DE SANTINHO/PRAGUINHAS-SÃO JOSE COROA GR";"957,30"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"17/06/2025";4868542060;"PE";"Nota Fiscal";"91303";2;"Fundo Especial de Financiamento de Campanha";20140000;"Publicidade por materiais impressos";1;"Financeiro";1;"Transferência eletrônica";72629734;55028631;"13/09/2024";"CONFECÇÃO DE SANTINHO/PRAGUINHAS-SÃO JOSE COROA GR";"957,30"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"17/06/2025";4868542060;"PE";"Nota Fiscal";"81305";2;"Fundo Especial de Financiamento de Campanha";20140000;"Publicidade por materiais impressos";1;"Financeiro";1;"Transferência eletrônica";72629846;55028634;"13/09/2024";"CONFECÇÃO DE SANTINHO/PRAGUINHAS POMBOS";"2006,10"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"17/06/2025";4868542060;"PE";"Nota Fiscal";"91307";2;"Fundo Especial de Financiamento de Campanha";20140000;"Publicidade por materiais impressos";1;"Financeiro";1;"Transferência eletrônica";72629846;55028635;"13/09/2024";"CONFECÇÃO DE SANTINHO/PRAGUINHAS POMBOS";"2006,10"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"17/06/2025";4868542060;"PE";"Nota Fiscal";"90601";2;"Fundo Especial de Financiamento de Campanha";20140000;"Publicidade por materiais impressos";1;"Financeiro";1;"Transferência eletrônica";72630313;55028739;"06/09/2024";"IMPRESSÃO DE MATERIAL ADESIVO BOPP 30X10 ESTRELA P";"30690,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"17/06/2025";4868542060;"PE";"Nota Fiscal";"90602";2;"Fundo Especial de Financiamento de Campanha";20140000;"Publicidade por materiais impressos";1;"Financeiro";1;"Transferência eletrônica";72630313;55028740;"06/09/2024";"IMPRESSÃO DE MATERIAL ADESIVO BOPP 30X10 ESTRELA P";"30690,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"17/06/2025";4868542060;"PE";"Nota Fiscal";"90202";2;"Fundo Especial de Financiamento de Campanha";20140000;"Publicidade por materiais impressos";1;"Financeiro";1;"Transferência eletrônica";72630313;55028741;"31/08/2024";"IMPRESSÃO DE MATERIAL ADESIVO BOPP 30X10 ESTRELA P";"15810,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"17/06/2025";4868542060;"PE";"Nota Fiscal";"90209";2;"Fundo Especial de Financiamento de Campanha";20140000;"Publicidade por materiais impressos";1;"Financeiro";19;"PIX";72630313;55028742;"02/09/2024";"IMPRESSÃO DE MATERIAL ADESIVO BOPP 30X10 ESTRELA P";"15810,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"17/06/2025";4868542060;"PE";"Nota Fiscal";"93001";2;"Fundo Especial de Financiamento de Campanha";20150000;"Alimentação";1;"Financeiro";19;"PIX";72630321;55028830;"30/09/2024";"FORNECIMENTO DE REFEIÇÃO";"6132,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"17/06/2025";4868542060;"PE";"Nota Fiscal";"82101";2;"Fundo Especial de Financiamento de Campanha";20360002;"Serviços contábeis";1;"Financeiro";1;"Transferência eletrônica";72629057;55028836;"21/08/2024";"SERVIÇOS CONTÁBEIS ELABORAÇÃO DE SPCE 2024- TODOS";"99000,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"17/06/2025";4868542060;"PE";"Nota Fiscal";"82101";2;"Fundo Especial de Financiamento de Campanha";20360002;"Serviços contábeis";1;"Financeiro";1;"Transferência eletrônica";72629057;55028837;"21/08/2024";"SERVIÇOS CONTÁBEIS ELABORAÇÃO DE SPCE 2024- TODOS";"51000,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"17/06/2025";4868542060;"PE";"Nota Fiscal";"82101";2;"Fundo Especial de Financiamento de Campanha";20360002;"Serviços contábeis";1;"Financeiro";1;"Transferência eletrônica";72629057;55028838;"21/08/2024";"SERVIÇOS CONTÁBEIS ELABORAÇÃO DE SPCE 2024- TODOS";"51000,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"17/06/2025";4868542060;"PE";"Nota Fiscal";"92201";2;"Fundo Especial de Financiamento de Campanha";20360002;"Serviços contábeis";1;"Financeiro";1;"Transferência eletrônica";72629057;55028839;"22/08/2024";"SERVIÇOS CONTÁBEIS ELABORAÇÃO DE SPCE 2024- TODOS";"99000,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"17/06/2025";4868542060;"PE";"Nota Fiscal";"92610";2;"Fundo Especial de Financiamento de Campanha";20140000;"Publicidade por materiais impressos";1;"Financeiro";19;"PIX";72630096;55028852;"26/09/2024";"CONFECÇÃO DE PRAGUINHAS/SANTINHOS P/ BOM JARDIM";"2228,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"17/06/2025";4868542060;"PE";"Nota Fiscal";"92610";2;"Fundo Especial de Financiamento de Campanha";20140000;"Publicidade por materiais impressos";1;"Financeiro";19;"PIX";72630096;55028853;"26/09/2024";"CONFECÇÃO DE PRAGUINHAS/SANTINHOS P/ BOM JARDIM";"2230,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"17/06/2025";4868542060;"PE";"Nota Fiscal";"92621";2;"Fundo Especial de Financiamento de Campanha";20140000;"Publicidade por materiais impressos";1;"Financeiro";19;"PIX";72630097;55028872;"26/09/2024";"CONFECÇÃO DE PRAGUINHAS/SANTINHOS JATOBÁ";"891,60"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"17/06/2025";4868542060;"PE";"Nota Fiscal";"92621";2;"Fundo Especial de Financiamento de Campanha";20140000;"Publicidade por materiais impressos";1;"Financeiro";19;"PIX";72630097;55028873;"26/09/2024";"CONFECÇÃO DE PRAGUINHAS/SANTINHOS JATOBÁ";"891,60"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"17/06/2025";4868542060;"PE";"Nota Fiscal";"92625";2;"Fundo Especial de Financiamento de Campanha";20140000;"Publicidade por materiais impressos";1;"Financeiro";19;"PIX";72629062;55028878;"26/09/2024";"CONFECÇÃO DE PRAGUINHAS/SANTINHOS P/AMARAJI";"115,80"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"17/06/2025";4868542060;"PE";"Nota Fiscal";"92625";2;"Fundo Especial de Financiamento de Campanha";20140000;"Publicidade por materiais impressos";1;"Financeiro";19;"PIX";72629062;55028879;"26/09/2024";"CONFECÇÃO DE PRAGUINHAS/SANTINHOS P/AMARAJI";"330,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"17/06/2025";4868542060;"PE";"Nota Fiscal";"92635";2;"Fundo Especial de Financiamento de Campanha";20140000;"Publicidade por materiais impressos";1;"Financeiro";19;"PIX";72629985;55028890;"26/09/2024";"CONFECÇÃO DE SANTINHOS E PRAGUINHAS";"1337,30"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"17/06/2025";4868542060;"PE";"Nota Fiscal";"92633";2;"Fundo Especial de Financiamento de Campanha";20140000;"Publicidade por materiais impressos";1;"Financeiro";19;"PIX";72629985;55028891;"26/09/2024";"CONFECÇÃO DE SANTINHOS E PRAGUINHAS";"1337,50"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"17/06/2025";4868542060;"PE";"Nota Fiscal";"92644";2;"Fundo Especial de Financiamento de Campanha";20140000;"Publicidade por materiais impressos";1;"Financeiro";19;"PIX";72629986;55028908;"26/09/2024";"CONFECÇÃO DE SANTINHOS E PRAGUINHAS P/ALTINHO";"222,60"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"17/06/2025";4868542060;"PE";"Nota Fiscal";"92644";2;"Fundo Especial de Financiamento de Campanha";20140000;"Publicidade por materiais impressos";1;"Financeiro";19;"PIX";72629986;55028909;"26/09/2024";"CONFECÇÃO DE SANTINHOS E PRAGUINHAS P/ALTINHO";"223,20"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"17/06/2025";4868542060;"PE";"Nota Fiscal";"92609";2;"Fundo Especial de Financiamento de Campanha";20140000;"Publicidade por materiais impressos";1;"Financeiro";19;"PIX";72630209;55029006;"26/09/2024";"CONFECÇÃO DE PRAGUINHAS/SANTINHOS QUIPAPÁ";"5349,60"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"17/06/2025";4868542060;"PE";"Nota Fiscal";"92609";2;"Fundo Especial de Financiamento de Campanha";20140000;"Publicidade por materiais impressos";1;"Financeiro";19;"PIX";72630209;55029007;"26/09/2024";"CONFECÇÃO DE PRAGUINHAS/SANTINHOS QUIPAPÁ";"5349,60"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"29/04/2025";4999233374;"PE";"Outro";"610582000021617";1;"Outros Recursos";20140000;"Publicidade por materiais impressos";1;"Financeiro";1;"Transferência eletrônica";72285963;54659051;"25/10/2024";"VEREADOR ALLAN PRAGUINHA 4/0 ADESIVO 9X9CM | VEREADOR DIDA DE ELDA SANTINHO 4/4 COCHE 7X10CM | VEREADOR IRMÃO RAIMUNDO SANTINHO 4/4 COCHE 7X10CM | VEREADOR KLEITON SANTINHO 4/4 COCHE 7X10CM | VEREADOR NATAL PRAGUINHA 4/0 ADESIVO 9X9CM | VEREADOR PEDR...";"8400,00"
