"DT_GERACAO";"HH_GERACAO";"AA_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"TP_PRESTACAO_CONTAS";"DT_PRESTACAO_CONTAS";"SQ_PRESTADOR_CONTAS";"SG_UF";"DS_TIPO_DOCUMENTO";"NR_DOCUMENTO";"CD_FONTE_DESPESA";"DS_FONTE_DESPESA";"CD_ORIGEM_DESPESA";"DS_ORIGEM_DESPESA";"CD_NATUREZA_DESPESA";"DS_NATUREZA_DESPESA";"CD_ESPECIE_RECURSO";"DS_ESPECIE_RECURSO";"SQ_DESPESA";"SQ_PARCELAMENTO_DESPESA";"DT_PAGTO_DESPESA";"DS_DESPESA";"VR_PAGTO_DESPESA"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"25/10/2024";4868538757;"SC";"Nota Fiscal";"100201";1;"Outros Recursos";20100000;"Combustíveis e lubrificantes";1;"Financeiro";19;"PIX";63626506;46421281;"02/10/2024";"2314 GASOLINA COMUM";"176,70"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"25/10/2024";4868538757;"SC";"Nota Fiscal";"100401";1;"Outros Recursos";20360002;"Serviços contábeis";1;"Financeiro";19;"PIX";63626487;46421283;"04/10/2024";"ASSESSORIA CONTÁBIL PL | ASSESSORIA CONTÁBIL PL | ASSESSORIA CONTÁBIL PL | ASSESSORIA CONTÁBIL PL | ASSESSORIA CONTÁBIL PL | ASSESSORIA CONTÁBIL PL | ASSESSORIA CONTÁBIL PL | ASSESSORIA CONTÁBIL PL";"2400,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"18/10/2024";4868550983;"SC";"Nota Fiscal";"082103";1;"Outros Recursos";20140000;"Publicidade por materiais impressos";1;"Financeiro";19;"PIX";62437855;45336423;"21/08/2024";"LONA IMPRESSA";"136,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"18/10/2024";4868550983;"SC";"Nota Fiscal";"082001";1;"Outros Recursos";20140000;"Publicidade por materiais impressos";1;"Financeiro";19;"PIX";62437858;45336424;"20/08/2024";"CARTA POLÍTICA - TAMANHO: 15,0 X 21,0";"2200,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"25/10/2024";4868538757;"SC";"Nota Fiscal";"90602";1;"Outros Recursos";20100000;"Combustíveis e lubrificantes";1;"Financeiro";19;"PIX";63626480;46421230;"06/09/2024";"2058 GASOLINA COMUM";"88,35"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"25/10/2024";4868538757;"SC";"Nota Fiscal";"100201";1;"Outros Recursos";20100000;"Combustíveis e lubrificantes";1;"Financeiro";19;"PIX";63626533;46421278;"02/10/2024";"5190 GASOLINA COMUM";"88,35"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"22/10/2024";4895143175;"SC";"Nota Fiscal";"8947";1;"Outros Recursos";20140000;"Publicidade por materiais impressos";1;"Financeiro";6;"Boleto de cobrança";62945491;45784789;"03/10/2024";"BOTONS 8X8 PERSONALIZADOS";"400,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"22/10/2024";4868547504;"SC";"Nota Fiscal";"92402";1;"Outros Recursos";20360002;"Serviços contábeis";1;"Financeiro";19;"PIX";63036611;45872435;"24/09/2024";"PRESTAÇÃO DE CONTAS ELEITORAL 2024";"450,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"25/10/2024";4868536229;"SC";"Nota Fiscal";"90201";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";63576357;46372642;"02/09/2024";"FOTOGRAFIA E/OU VIDEO, COM OU SEM EDIÇÃO";"3000,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"25/10/2024";4868536229;"SC";"Nota Fiscal";"090401";1;"Outros Recursos";20140000;"Publicidade por materiais impressos";1;"Financeiro";19;"PIX";63576353;46372645;"04/09/2024";"ADS BOLÃO 25CM DIAMETRO JULIANO MAJORITARIA | ADS BOLÃO 25CM DIAMETRO JULIANO MAJORITÁRIA | ADS BOLÃO 25CM DIAMETRO VEREADORES | ADS BOTONS 7,5X7,5 (PRAGUINHA) | ADS PARACHOQUE 10X40CM JULIANO MAJORITÁRIA | ADS PARACHOQUE 10X40CM VEREADORES | ADS PER...";"20000,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"25/10/2024";4868536229;"SC";"Nota Fiscal";"090501";1;"Outros Recursos";20140000;"Publicidade por materiais impressos";1;"Financeiro";19;"PIX";63576353;46372646;"05/09/2024";"ADS BOLÃO 25CM DIAMETRO JULIANO MAJORITARIA | ADS BOLÃO 25CM DIAMETRO JULIANO MAJORITÁRIA | ADS BOLÃO 25CM DIAMETRO VEREADORES | ADS BOTONS 7,5X7,5 (PRAGUINHA) | ADS PARACHOQUE 10X40CM JULIANO MAJORITÁRIA | ADS PARACHOQUE 10X40CM VEREADORES | ADS PER...";"2030,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"23/10/2024";4895783907;"SC";"Outro";"01102024";1;"Outros Recursos";20360001;"Serviços advocatícios";1;"Financeiro";19;"PIX";63116940;45949703;"01/10/2024";"SERVIÇOS TECNICOS DE ASSESSORIA E CONS. JURIDICA";"300,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"18/07/2025";4868541882;"SC";"Nota Fiscal";"100102";0;"Fundo Partidário";20120000;"Serviços prestados por terceiros";1;"Financeiro";1;"Transferência eletrônica";72821666;55192299;"01/10/2024";"SERVIÇO DE CONSULTORIA DE MARKETING POLITICO A CAN";"19364,72"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"18/07/2025";4868541882;"SC";"Nota Fiscal";"100301";1;"Outros Recursos";20140000;"Publicidade por materiais impressos";1;"Financeiro";1;"Transferência eletrônica";72821678;55192325;"03/10/2024";"PANFLETO E ADESIVO PERFURADO MULHERES";"25450,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"05/11/2024";4868541879;"SC";"#NULO";"90263";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";19;"PIX";67362977;49907261;"02/09/2024";"#NULO";"1220,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"05/11/2024";4868541879;"SC";"#NULO";"90579";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";19;"PIX";67363041;49907861;"05/09/2024";"#NULO";"1220,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"05/11/2024";4868541879;"SC";"#NULO";"100111";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";19;"PIX";67365838;49908504;"01/10/2024";"#NULO";"4000,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"26/11/2024";4895695236;"SC";"#NULO";"91602";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";19;"PIX";70807656;53208993;"16/09/2024";"#NULO";"3000,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"29/10/2024";4868556562;"SC";"#NULO";"#NULO";1;"Outros Recursos";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";64164575;46916420;"16/10/2024";"TARIFA PROCESSAMENTO DE CHEQUE BB";"3,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"05/11/2024";4868541844;"SC";"#NULO";"79887162000143";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";67432027;49970736;"05/09/2024";"#NULO";"5000,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"31/10/2024";5030682275;"SC";"#NULO";"100405";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";19;"PIX";64880491;47587380;"04/10/2024";"#NULO";"2688,18"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"01/11/2024";4868546098;"SC";"#NULO";"#NULO";1;"Outros Recursos";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";65365765;48020818;"17/10/2024";"TARIFA TRANSF RECURSO-E/I";"1,50"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"05/11/2024";4868541879;"SC";"#NULO";"91111";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";19;"PIX";67363659;49908189;"11/09/2024";"#NULO";"1620,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"05/11/2024";4868545303;"SC";"#NULO";"#NULO";1;"Outros Recursos";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";68472627;50961812;"10/10/2024";"TARIFA BANCÁRIA";"38,11"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"05/11/2024";4868541879;"SC";"#NULO";"91004";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";19;"PIX";67363646;49908086;"10/09/2024";"#NULO";"1220,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"24/04/2025";4901590378;"SC";"#NULO";"82201";1;"Outros Recursos";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";19;"PIX";72218025;54585121;"22/08/2024";"#NULO";"3000,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"29/10/2024";4868535516;"SC";"#NULO";"#NULO";1;"Outros Recursos";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";64288261;47028685;"15/10/2024";"TARIFA BANCO";"1,50"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"05/11/2024";4868541879;"SC";"#NULO";"090218";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";19;"PIX";67364246;49908645;"02/09/2024";"#NULO";"5000,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"05/11/2024";4868541879;"SC";"#NULO";"91655";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";19;"PIX";67365311;49908426;"16/09/2024";"#NULO";"1700,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"26/11/2024";4895695236;"SC";"#NULO";"91269";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";19;"PIX";70807774;53208918;"12/09/2024";"#NULO";"4000,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"22/10/2024";4868553262;"SC";"#NULO";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";62996327;45833295;"10/09/2024";"TARIFA TRANSF RECURSOS";"1,50"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"22/10/2024";4868553262;"SC";"#NULO";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";62996327;45833296;"10/09/2024";"TARIFA TRANSF RECURSOS";"1,50"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"22/10/2024";4868553262;"SC";"#NULO";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";62996327;45833297;"10/09/2024";"TARIFA TRANSF RECURSOS";"1,50"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"05/11/2024";4868546270;"SC";"#NULO";"091003";1;"Outros Recursos";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";19;"PIX";66697616;49292152;"10/09/2024";"#NULO";"5000,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"05/11/2024";4868541879;"SC";"#NULO";"90283";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";19;"PIX";67366782;49907572;"02/09/2024";"#NULO";"1220,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"05/11/2024";4868541850;"SC";"#NULO";"892431200033808";2;"Fundo Especial de Financiamento de Campanha";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";1;"Transferência eletrônica";67368758;49910094;"30/08/2024";"TARIFAS BANCARIAS";"12,30"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"05/11/2024";4868541879;"SC";"#NULO";"90420";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";19;"PIX";67366760;49907407;"04/09/2024";"#NULO";"1220,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"07/05/2025";4868535069;"SC";"#NULO";"614397000029435";1;"Outros Recursos";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";72332247;54713564;"16/08/2024";"#NULO";"5000,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"25/02/2025";4868541855;"SC";"#NULO";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";71771121;54157918;"16/09/2024";"TARIFA TRANSFERENCIA";"1,50"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"05/11/2024";4868541879;"SC";"#NULO";"90260";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";19;"PIX";67364077;49907262;"02/09/2024";"#NULO";"1220,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"05/11/2024";4868541879;"SC";"#NULO";"91054";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";19;"PIX";67364195;49908135;"10/09/2024";"#NULO";"1220,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"19/11/2024";4876783819;"SC";"#NULO";"121553";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";70505341;52922822;"12/09/2024";"#NULO";"882,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"05/11/2024";4868541879;"SC";"#NULO";"91228";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";19;"PIX";67366313;49908242;"12/09/2024";"#NULO";"1220,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"05/11/2024";4868540890;"SC";"#NULO";"#NULO";1;"Outros Recursos";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";68185668;50679018;"09/10/2024";"TAR EXTRATO SOLIC AGÊNCIA";"3,70"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"26/11/2024";4895695236;"SC";"#NULO";"91292";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";19;"PIX";70807545;53209113;"12/09/2024";"#NULO";"3000,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"29/10/2024";4868535516;"SC";"#NULO";"#NULO";1;"Outros Recursos";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";64288259;47028684;"15/10/2024";"TARIFA BANCO";"23,50"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"29/11/2024";4868538833;"SC";"Outro";"100326";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";19;"PIX";70923209;53316922;"03/10/2024";"CABO ELEITORAL";"1050,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"29/11/2024";4868538833;"SC";"Outro";"092715";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";19;"PIX";70923209;53316921;"27/09/2024";"CABO ELEITORAL";"1050,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"29/11/2024";4868538833;"SC";"Outro";"092710";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";19;"PIX";70923212;53316954;"27/09/2024";"CABO ELEITORAL- JULIANA BAGGIO";"350,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"29/11/2024";4868538833;"SC";"Outro";"100314";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";19;"PIX";70923212;53316955;"03/10/2024";"CABO ELEITORAL- JULIANA BAGGIO";"350,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"07/04/2025";5130475164;"SC";"Recibo";"92602";0;"Fundo Partidário";20270000;"Diversas a especificar";1;"Financeiro";19;"PIX";72125539;54480564;"26/09/2024";"CONFECÇÃO DE BOLSAS PARA CAMPANHA PL";"645,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"07/04/2025";5130475164;"SC";"Outro";"91027";0;"Fundo Partidário";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";19;"PIX";72125588;54480568;"10/09/2024";"SERVIÇOS DE MILITÂNCIA E MOBILIZAÇÃO DE RUA";"460,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"07/04/2025";5130475164;"SC";"Outro";"91201";0;"Fundo Partidário";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";19;"PIX";72125636;54480573;"12/09/2024";"SERVIÇOS DE MILITÂNCIA E MOBILIZAÇÃO DE RUA";"460,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"07/04/2025";5130475164;"SC";"Outro";"91028";0;"Fundo Partidário";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";19;"PIX";72125638;54480581;"10/09/2024";"SERVIÇOS DE MILITÂNCIA E MOBILIZAÇÃO DE RUA";"460,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"07/04/2025";5130475164;"SC";"Outro";"91118";0;"Fundo Partidário";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";19;"PIX";72125496;54480584;"11/09/2024";"COORDENADOR DE EQUIPE";"1000,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"07/04/2025";5130475164;"SC";"Outro";"91021";0;"Fundo Partidário";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";19;"PIX";72125590;54480593;"10/09/2024";"SERVIÇOS DE MILITÂNCIA E MOBILIZAÇÃO DE RUA";"460,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"07/04/2025";5130475164;"SC";"Outro";"91113";0;"Fundo Partidário";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";19;"PIX";72125546;54480607;"11/09/2024";"COORDENADOR DE EQUIPE";"1000,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"07/04/2025";5130475164;"SC";"Nota Fiscal";"92701";0;"Fundo Partidário";20220000;"Produção de programas de rádio, televisão ou vídeo";1;"Financeiro";19;"PIX";72125500;54480619;"27/09/2024";"GRAVAÇÃO E PRODUÇÃO DE MATERIAIS DIGITAIS (ÁUDIO) | GRAVAÇÃO E PRODUÇÃO DE MATERIAIS DIGITAIS (ÁUDIO)";"20000,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"07/04/2025";5130475164;"SC";"Nota Fiscal";"91006";0;"Fundo Partidário";20220000;"Produção de programas de rádio, televisão ou vídeo";1;"Financeiro";19;"PIX";72125645;54480621;"10/09/2024";"ASSESSORIA DE MARKETING DE CAMPANHA ELEITORAL";"100000,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"07/04/2025";5130475164;"SC";"Outro";"91001";0;"Fundo Partidário";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";19;"PIX";72125402;54480628;"10/09/2024";"SERVIÇOS DE MILITÂNCIA E MOBILIZAÇÃO DE RUA";"460,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"07/05/2025";4868534516;"SC";"Nota Fiscal";"83001";1;"Outros Recursos";20190000;"Pesquisas ou testes eleitorais";1;"Financeiro";1;"Transferência eletrônica";72329500;54716674;"30/08/2024";"PESQUISA DE MERCADO E OPINIÃO PÚBLICA";"20000,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"07/05/2025";4868534516;"SC";"Nota Fiscal";"83002";1;"Outros Recursos";20190000;"Pesquisas ou testes eleitorais";1;"Financeiro";1;"Transferência eletrônica";72329500;54716675;"30/08/2024";"PESQUISA DE MERCADO E OPINIÃO PÚBLICA";"30000,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"07/05/2025";4868534516;"SC";"Nota Fiscal";"92004";1;"Outros Recursos";20150000;"Alimentação";1;"Financeiro";19;"PIX";72329491;54716735;"20/09/2024";"COFFE BREAK";"1622,70"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"29/10/2024";4868546748;"SC";"#NULO";"#NULO";1;"Outros Recursos";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";64218861;46966230;"02/09/2024";"TARIFA DE PIX ENVIADO";"10,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"05/11/2024";5093981175;"SC";"#NULO";"#NULO";1;"Outros Recursos";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";65303917;47963977;"16/09/2024";"TARIFA BANCARIA";"10,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"05/11/2024";4868541879;"SC";"#NULO";"90612";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";19;"PIX";67366922;49908595;"06/09/2024";"#NULO";"1220,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"26/02/2025";4868548894;"SC";"#NULO";"82608";1;"Outros Recursos";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";19;"PIX";71831536;54207860;"24/08/2024";"#NULO";"500,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"05/11/2024";4868541879;"SC";"#NULO";"090917";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";19;"PIX";67366927;49908650;"09/09/2024";"#NULO";"10000,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"24/10/2024";4895724847;"SC";"#NULO";"#NULO";1;"Outros Recursos";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";63352892;46164876;"02/10/2024";"TARIFA EXTR AG";"3,70"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"29/10/2024";4868546748;"SC";"#NULO";"#NULO";1;"Outros Recursos";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";64218862;46966233;"03/10/2024";"TARIFA PIX ENVIADO";"10,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"16/10/2024";4868542973;"SC";"#NULO";"#NULO";1;"Outros Recursos";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";62156615;45091615;"07/10/2024";"DEVOLUCAO DE CHEQUE";"87,00"
"19/07/2025";"23:00:15";2024;2;"Ordinária";"Final";"05/11/2024";4868541879;"SC";"#NULO";"91319";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";19;"PIX";67366316;49908286;"13/09/2024";"#NULO";"1220,00"
