"DT_GERACAO";"HH_GERACAO";"AA_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"TP_PRESTACAO_CONTAS";"DT_PRESTACAO_CONTAS";"SQ_PRESTADOR_CONTAS";"SG_UF";"DS_TIPO_DOCUMENTO";"NR_DOCUMENTO";"CD_FONTE_DESPESA";"DS_FONTE_DESPESA";"CD_ORIGEM_DESPESA";"DS_ORIGEM_DESPESA";"CD_NATUREZA_DESPESA";"DS_NATUREZA_DESPESA";"CD_ESPECIE_RECURSO";"DS_ESPECIE_RECURSO";"SQ_DESPESA";"SQ_PARCELAMENTO_DESPESA";"DT_PAGTO_DESPESA";"DS_DESPESA";"VR_PAGTO_DESPESA"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"01/11/2024";5038227469;"PR";"Outro";"90401";2;"Fundo Especial de Financiamento de Campanha";20360002;"Serviços contábeis";1;"Financeiro";19;"PIX";65367997;48023329;"04/09/2024";"PRESTAÇÃO DE SERVIÇOS DE CONTABILIDADE";"1160,00"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"01/11/2024";5038227469;"PR";"Outro";"90401";2;"Fundo Especial de Financiamento de Campanha";20360002;"Serviços contábeis";1;"Financeiro";19;"PIX";65367997;48023325;"04/09/2024";"PRESTAÇÃO DE SERVIÇOS DE CONTABILIDADE";"1160,00"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"01/11/2024";5038227469;"PR";"Outro";"90401";2;"Fundo Especial de Financiamento de Campanha";20360002;"Serviços contábeis";1;"Financeiro";19;"PIX";65367997;48023328;"04/09/2024";"PRESTAÇÃO DE SERVIÇOS DE CONTABILIDADE";"1160,00"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"05/11/2024";4994528842;"PR";"Outro";"091703";1;"Outros Recursos";20360002;"Serviços contábeis";1;"Financeiro";19;"PIX";67417227;49957235;"17/09/2024";"SERVIÇOS DE CONTABILIDADE";"1650,00"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"05/11/2024";4994528842;"PR";"Outro";"100203";1;"Outros Recursos";20360002;"Serviços contábeis";1;"Financeiro";19;"PIX";67417227;49957236;"02/10/2024";"SERVIÇOS DE CONTABILIDADE";"1650,00"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"04/11/2024";4975134905;"PR";"Nota Fiscal";"90202";1;"Outros Recursos";20140000;"Publicidade por materiais impressos";1;"Financeiro";19;"PIX";66430944;49035353;"02/09/2024";"NF11657-SANTINHOS COUCHE 8X6CM";"660,00"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"04/11/2024";4975134905;"PR";"Nota Fiscal";"102101";1;"Outros Recursos";20140000;"Publicidade por materiais impressos";1;"Financeiro";19;"PIX";66431058;49035356;"21/10/2024";"NF11981-BANNER - JOSI | NF11981-BANNER - JOSI | NF11981-BANNER JOSI | NF11981-FLYERS JOSI | NF11981-FOLDERS - JOSI";"1025,00"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"04/11/2024";4975134905;"PR";"Nota Fiscal";"90402";1;"Outros Recursos";20140000;"Publicidade por materiais impressos";1;"Financeiro";19;"PIX";66431060;49035359;"04/09/2024";"NF11755-COLINHA 8X6";"4400,00"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"04/11/2024";4975134905;"PR";"Nota Fiscal";"834201";1;"Outros Recursos";20140000;"Publicidade por materiais impressos";1;"Financeiro";0;"Cheque";66430943;49035352;"10/07/2024";"MATERIAL PARTIDARIO DE PRE-CAMPANHA E FILIACAO";"4929,00"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"30/10/2024";4962206024;"PR";"Nota Fiscal";"1";1;"Outros Recursos";20110000;"Publicidade por adesivos";1;"Financeiro";19;"PIX";64349194;47089087;"03/10/2024";"ADESIVO PERFURADO | ADESIVO VINIL";"2175,00"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"30/10/2024";4962206024;"PR";"Nota Fiscal";"1";1;"Outros Recursos";20110000;"Publicidade por adesivos";1;"Financeiro";19;"PIX";64349209;47089088;"03/10/2024";"ADESIVO PERFURADO 70X33 CM BEL | PRAGUINHA CLAUDEMIR | PRAGUINHA ROSANO";"315,00"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"05/11/2024";4983361132;"PR";"Nota Fiscal";"301718";2;"Fundo Especial de Financiamento de Campanha";20110000;"Publicidade por adesivos";1;"Financeiro";19;"PIX";68576593;51061824;"30/08/2024";"ADESIVO 30X10 | ADESIVO BOLA 30CM | PERFURADOS 68X32";"8085,00"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"18/10/2024";5008051148;"PR";"Nota Fiscal";"92401";1;"Outros Recursos";20140000;"Publicidade por materiais impressos";1;"Financeiro";19;"PIX";62616459;45496357;"24/09/2024";"COLINHAS COLORIDAS 5X8,5 CMS";"133,70"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"19/11/2024";5093460695;"PR";"Nota Fiscal";"092702";1;"Outros Recursos";20140000;"Publicidade por materiais impressos";1;"Financeiro";19;"PIX";70503749;52920535;"27/09/2024";"COLINAS";"1220,00"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"19/11/2024";5031567123;"PR";"Outro";"110401";1;"Outros Recursos";20360002;"Serviços contábeis";1;"Financeiro";19;"PIX";70445265;52862683;"04/11/2024";"PRESTAÇÃO DE SERVIÇOS CONTABEIS";"250,00"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"05/11/2024";4988652236;"PR";"Outro";"92601";1;"Outros Recursos";20360002;"Serviços contábeis";1;"Financeiro";19;"PIX";67452971;49991034;"26/09/2024";"PRESTAÇÃO DE CONTAS LEITORAIS";"200,00"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"08/11/2024";4868554833;"PR";"Nota Fiscal";"20241004173655851696759";2;"Fundo Especial de Financiamento de Campanha";20140000;"Publicidade por materiais impressos";1;"Financeiro";19;"PIX";69198737;51662321;"04/10/2024";"WIND BANNER";"2400,00"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"19/11/2024";5013933118;"PR";"Nota Fiscal";"100201";1;"Outros Recursos";20140000;"Publicidade por materiais impressos";1;"Financeiro";19;"PIX";70505959;52923240;"02/10/2024";"COLINAS";"1952,00"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"28/11/2024";4868550269;"PR";"Nota Fiscal";"850002";1;"Outros Recursos";20160000;"Água";1;"Financeiro";0;"Cheque";70903347;53297395;"01/11/2024";"AGUA MINERAL FARDO C/ 12 UNIDADES";"300,00"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"16/06/2025";4868533977;"PR";"Nota Fiscal";"100401";1;"Outros Recursos";20190000;"Pesquisas ou testes eleitorais";1;"Financeiro";19;"PIX";72622376;55018687;"04/10/2024";"PESQUISA DE OPINIÃO PUBLICA";"3000,00"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"16/06/2025";4868533977;"PR";"Nota Fiscal";"100701";1;"Outros Recursos";20190000;"Pesquisas ou testes eleitorais";1;"Financeiro";19;"PIX";72622376;55018686;"05/10/2024";"PESQUISA DE OPINIÃO PUBLICA";"3000,00"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"16/06/2025";4868533977;"PR";"Nota Fiscal";"101401";1;"Outros Recursos";20190000;"Pesquisas ou testes eleitorais";1;"Financeiro";19;"PIX";72622376;55018688;"14/10/2024";"PESQUISA DE OPINIÃO PUBLICA";"500,00"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"18/06/2025";4868549441;"PR";"Nota Fiscal";"110101";1;"Outros Recursos";20190000;"Pesquisas ou testes eleitorais";1;"Financeiro";19;"PIX";72600762;54995890;"01/11/2024";"PESQUISA ELEITORAL MUNICIPIO DE CASCAVEL";"12000,00"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"29/04/2025";4868543739;"PR";"Nota Fiscal";"041637";1;"Outros Recursos";20190000;"Pesquisas ou testes eleitorais";1;"Financeiro";19;"PIX";72285442;54631536;"04/10/2024";"PESQUISA DE OPINIAO PUBLICA";"9600,00"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"29/04/2025";4868543739;"PR";"Nota Fiscal";"041636";1;"Outros Recursos";20190000;"Pesquisas ou testes eleitorais";1;"Financeiro";19;"PIX";72285435;54631535;"04/10/2024";"PESQUISA DE OPINIAO PUBLICA";"10000,00"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"16/05/2025";4868541965;"PR";"Nota Fiscal";"041042";0;"Fundo Partidário";20190000;"Pesquisas ou testes eleitorais";1;"Financeiro";1;"Transferência eletrônica";72402146;54798393;"04/11/2024";"PESQUISA ELEITORAL - FOZ DO IGUAÇU";"10500,00"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"16/05/2025";4868541965;"PR";"Nota Fiscal";"161608";0;"Fundo Partidário";20190000;"Pesquisas ou testes eleitorais";1;"Financeiro";19;"PIX";72402194;54798399;"16/09/2024";"PESQUISA ELEITORAL - GUARANIAÇU";"7200,00"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"16/05/2025";4868541965;"PR";"Nota Fiscal";"271621";0;"Fundo Partidário";20190000;"Pesquisas ou testes eleitorais";1;"Financeiro";19;"PIX";72402168;54798400;"27/09/2024";"PESQUISA ELEITORAL - IVATÉ";"2500,00"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"16/05/2025";4868541965;"PR";"Nota Fiscal";"041041";0;"Fundo Partidário";20190000;"Pesquisas ou testes eleitorais";1;"Financeiro";1;"Transferência eletrônica";72402183;54798394;"04/11/2024";"PESQUISA ELEITORAL - PRIMEIRO DE MAIO";"8500,00"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"16/05/2025";4868541965;"PR";"Nota Fiscal";"091913";0;"Fundo Partidário";20190000;"Pesquisas ou testes eleitorais";1;"Financeiro";19;"PIX";72402193;54798397;"09/09/2024";"PESQUISA ELEITORAL - CÂNDIDO DE ABREU";"6000,00"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"16/05/2025";4868541965;"PR";"Nota Fiscal";"271622";0;"Fundo Partidário";20190000;"Pesquisas ou testes eleitorais";1;"Financeiro";19;"PIX";72402161;54798401;"27/09/2024";"PESQUISA ELEITORAL - PORECATU";"2500,00"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"16/05/2025";4868541965;"PR";"Nota Fiscal";"041041";0;"Fundo Partidário";20190000;"Pesquisas ou testes eleitorais";1;"Financeiro";1;"Transferência eletrônica";72402160;54798395;"04/11/2024";"PESQUISA ELEITORAL - CASCAVEL";"14000,00"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"16/05/2025";4868541965;"PR";"Nota Fiscal";"231348";0;"Fundo Partidário";20190000;"Pesquisas ou testes eleitorais";1;"Financeiro";19;"PIX";72402200;54798396;"23/08/2024";"PESQUISA ELEITORAL - CASCAVEL";"18500,00"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"16/05/2025";4868541965;"PR";"Nota Fiscal";"091916";0;"Fundo Partidário";20190000;"Pesquisas ou testes eleitorais";1;"Financeiro";19;"PIX";72402173;54798398;"09/09/2024";"PESQUISA ELEITORAL - PRANCHITA";"8000,00"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"16/05/2025";4868541965;"PR";"Nota Fiscal";"156363";0;"Fundo Partidário";20190000;"Pesquisas ou testes eleitorais";1;"Financeiro";1;"Transferência eletrônica";72402150;54798402;"06/09/2024";"PESQUISA ELEITORAL - PONTA GROSSA";"52000,00"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"06/11/2024";4868557542;"PR";"Nota Fiscal";"850001";1;"Outros Recursos";20190000;"Pesquisas ou testes eleitorais";1;"Financeiro";0;"Cheque";68727845;51202739;"26/09/2024";"PESQUISA ELEITORAL REFERENTE AS ELEIÇÕES 2024";"6000,00"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"24/02/2025";4868541971;"PR";"Nota Fiscal";"91103";1;"Outros Recursos";20190000;"Pesquisas ou testes eleitorais";1;"Financeiro";1;"Transferência eletrônica";71777238;54094148;"11/09/2024";"PESQUISA - GUARAPUAVA | PESQUISA - PONTA GROSSA";"187200,00"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"30/04/2025";4868545716;"PR";"Outro";"91801";1;"Outros Recursos";20250000;"Reembolsos de gastos realizados por eleitores";1;"Financeiro";1;"Transferência eletrônica";72292070;54670310;"18/09/2024";"DEVOLUÇÃO DEPOSITO ERRADO";"1310,00"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"27/11/2024";5081710284;"PR";"Outro";"100301";1;"Outros Recursos";20420000;"Despesa com Impulsionamento de Conteúdos";1;"Financeiro";19;"PIX";70845476;53244273;"03/10/2024";"IMPULSIONAMENTO CONTEÚDO FACEBOOK";"200,00"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"27/11/2024";5081710284;"PR";"Outro";"091601";1;"Outros Recursos";20420000;"Despesa com Impulsionamento de Conteúdos";1;"Financeiro";19;"PIX";70845473;53244269;"16/09/2024";"IMPULSIONAMENTO CONTEÚDO FACEBOOK";"1000,00"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"27/11/2024";5081710284;"PR";"Outro";"100101";1;"Outros Recursos";20420000;"Despesa com Impulsionamento de Conteúdos";1;"Financeiro";19;"PIX";70845472;53244271;"01/10/2024";"IMPULSIONAMENTO CONTEÚDO FACEBOOK";"400,00"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"27/11/2024";5081710284;"PR";"Outro";"092301";1;"Outros Recursos";20420000;"Despesa com Impulsionamento de Conteúdos";1;"Financeiro";19;"PIX";70845475;53244270;"23/09/2024";"IMPULSIONAMENTO CONTEÚDO FACEBOOK";"1000,00"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"27/11/2024";5081710284;"PR";"Outro";"100201";1;"Outros Recursos";20420000;"Despesa com Impulsionamento de Conteúdos";1;"Financeiro";19;"PIX";70845474;53244272;"02/10/2024";"IMPULSINAMENTO CONTEÚDO FACEBOOK";"300,00"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"05/11/2024";4983361150;"PR";"Nota Fiscal";"092602";2;"Fundo Especial de Financiamento de Campanha";20110000;"Publicidade por adesivos";1;"Financeiro";19;"PIX";67387537;49928388;"26/09/2024";"ADESIVO PARACHOQUE 10X30 BRANCO - BARBARA";"15,00"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"05/11/2024";4983361150;"PR";"Nota Fiscal";"092701";2;"Fundo Especial de Financiamento de Campanha";20110000;"Publicidade por adesivos";1;"Financeiro";19;"PIX";67387538;49928391;"04/10/2024";"ADESIVO PARACHOQUE AZUL E BRANCO VEREADIORES PODE | ADESIVO PERFURADO PARA VEREADORES PODE";"1222,50"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"05/11/2024";4983361150;"PR";"Nota Fiscal";"092603";2;"Fundo Especial de Financiamento de Campanha";20110000;"Publicidade por adesivos";1;"Financeiro";19;"PIX";67387581;49928389;"26/09/2024";"ADESIVO PERFURADO 30CM X 70CM";"400,00"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"05/11/2024";4983361150;"PR";"Nota Fiscal";"102801";1;"Outros Recursos";20110000;"Publicidade por adesivos";1;"Financeiro";19;"PIX";67387525;49928396;"28/10/2024";"BOTON ADESIVO BAFINHO";"316,69"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"05/11/2024";4983361150;"PR";"Nota Fiscal";"102801";2;"Fundo Especial de Financiamento de Campanha";20110000;"Publicidade por adesivos";1;"Financeiro";19;"PIX";67387525;49928397;"28/10/2024";"BOTON ADESIVO BAFINHO";"23,31"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"05/11/2024";4983361150;"PR";"Nota Fiscal";"102802";1;"Outros Recursos";20110000;"Publicidade por adesivos";1;"Financeiro";19;"PIX";67387569;49928398;"28/10/2024";"ADESIVO 100X50 - VEREADOR BAFINHO";"225,00"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"08/11/2024";4994528749;"PR";"Outro";"850001";1;"Outros Recursos";20360002;"Serviços contábeis";1;"Financeiro";0;"Cheque";69182979;51647921;"28/10/2024";"PRESTAÇÃO DE CONTAS ELEITORAIS";"200,00"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"24/10/2024";5006875372;"PR";"Outro";"PIX";1;"Outros Recursos";20360002;"Serviços contábeis";1;"Financeiro";19;"PIX";63252061;46069655;"09/10/2024";"PRESTACAO DE SERVICOS CONTABEIS";"4000,00"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"05/11/2024";4932828067;"PR";"Outro";"103102";1;"Outros Recursos";20360002;"Serviços contábeis";1;"Financeiro";19;"PIX";67787725;50299945;"31/10/2024";"SERVIÇOS CONTÁBEIS DE CONTAS ELEITORAIS";"12000,00"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"01/07/2025";4923427459;"PR";"Outro";"13105";1;"Outros Recursos";20360002;"Serviços contábeis";1;"Financeiro";19;"PIX";72709579;55110748;"17/10/2024";"SERVIÇOS CONTÁBEIS";"600,00"
"17/07/2025";"23:00:22";2024;2;"Ordinária";"Final";"05/11/2024";5038226980;"PR";"Outro";"100201";1;"Outros Recursos";20360002;"Serviços contábeis";1;"Financeiro";19;"PIX";67001438;49576480;"02/10/2024";"HONORARIOS";"2000,00"
